Date, Time, Open, High, Low, Last, Volume
2026-6-16, 17:49:00.000000, 7594.50, 7594.75, 7594.00, 7594.50, 49
2026-6-16, 17:50:00.000000, 7594.50, 7594.75, 7594.50, 7594.50, 34
2026-6-16, 17:51:00.000000, 7594.75, 7594.75, 7594.50, 7594.50, 42
2026-6-16, 17:52:00.000000, 7594.50, 7596.25, 7594.50, 7595.75, 175
2026-6-16, 17:53:00.000000, 7595.50, 7596.25, 7595.50, 7596.25, 116
2026-6-16, 17:54:00.000000, 7596.25, 7596.50, 7596.25, 7596.50, 40
2026-6-16, 17:55:00.000000, 7596.50, 7596.50, 7596.25, 7596.50, 43
2026-6-16, 17:56:00.000000, 7596.25, 7597.25, 7595.50, 7597.00, 142
2026-6-16, 17:57:00.000000, 7597.00, 7597.50, 7596.25, 7596.25, 138
2026-6-16, 17:58:00.000000, 7596.50, 7597.00, 7596.25, 7596.75, 63
2026-6-16, 17:59:00.000000, 7596.75, 7597.25, 7596.50, 7596.50, 41
2026-6-16, 18:00:00.000000, 7596.50, 7596.75, 7595.25, 7596.00, 100
2026-6-16, 18:01:00.000000, 7596.00, 7596.00, 7595.25, 7595.25, 29
2026-6-16, 18:02:00.000000, 7595.00, 7595.00, 7593.00, 7594.00, 214
2026-6-16, 18:03:00.000000, 7594.25, 7594.50, 7594.00, 7594.00, 23
2026-6-16, 18:04:00.000000, 7593.75, 7594.25, 7593.25, 7594.25, 61
2026-6-16, 18:05:00.000000, 7594.50, 7595.00, 7594.00, 7594.75, 111
2026-6-16, 18:06:00.000000, 7595.00, 7595.75, 7594.50, 7594.50, 78
2026-6-16, 18:07:00.000000, 7594.25, 7594.25, 7593.00, 7594.00, 231
2026-6-16, 18:08:00.000000, 7594.25, 7595.00, 7594.25, 7595.00, 17
2026-6-16, 18:09:00.000000, 7595.25, 7595.50, 7595.00, 7595.00, 24
2026-6-16, 18:10:00.000000, 7595.00, 7595.00, 7593.00, 7593.50, 57
2026-6-16, 18:11:00.000000, 7593.25, 7593.25, 7591.50, 7591.75, 202
2026-6-16, 18:12:00.000000, 7591.75, 7592.00, 7590.50, 7592.00, 131
2026-6-16, 18:13:00.000000, 7592.00, 7593.25, 7592.00, 7593.00, 50
2026-6-16, 18:14:00.000000, 7593.00, 7593.75, 7593.00, 7593.75, 41
2026-6-16, 18:15:00.000000, 7593.50, 7594.00, 7592.75, 7593.00, 53
2026-6-16, 18:16:00.000000, 7593.00, 7593.00, 7592.25, 7593.00, 33
2026-6-16, 18:17:00.000000, 7593.00, 7593.75, 7592.75, 7593.75, 23
2026-6-16, 18:18:00.000000, 7593.50, 7593.50, 7593.25, 7593.25, 10
2026-6-16, 18:19:00.000000, 7593.00, 7593.50, 7593.00, 7593.25, 35
2026-6-16, 18:20:00.000000, 7593.00, 7593.00, 7592.50, 7592.50, 20
2026-6-16, 18:21:00.000000, 7592.25, 7592.50, 7591.75, 7591.75, 44
2026-6-16, 18:22:00.000000, 7591.75, 7592.00, 7591.25, 7591.50, 81
2026-6-16, 18:23:00.000000, 7591.25, 7592.00, 7591.25, 7592.00, 43
2026-6-16, 18:24:00.000000, 7592.25, 7592.50, 7592.25, 7592.25, 132
2026-6-16, 18:25:00.000000, 7592.50, 7593.00, 7592.25, 7592.75, 43
2026-6-16, 18:26:00.000000, 7592.75, 7592.75, 7592.25, 7592.50, 22
2026-6-16, 18:27:00.000000, 7592.50, 7593.00, 7592.25, 7593.00, 53
2026-6-16, 18:28:00.000000, 7592.75, 7592.75, 7591.50, 7591.75, 90
2026-6-16, 18:29:00.000000, 7591.75, 7592.25, 7591.50, 7592.00, 26
2026-6-16, 18:30:00.000000, 7592.00, 7592.75, 7591.50, 7592.00, 63
2026-6-16, 18:31:00.000000, 7592.50, 7593.00, 7592.00, 7592.50, 41
2026-6-16, 18:32:00.000000, 7592.25, 7593.00, 7592.00, 7592.00, 49
2026-6-16, 18:33:00.000000, 7592.00, 7592.50, 7592.00, 7592.50, 35
2026-6-16, 18:34:00.000000, 7592.75, 7593.75, 7592.75, 7593.00, 45
2026-6-16, 18:35:00.000000, 7593.25, 7594.75, 7593.25, 7593.75, 102
2026-6-16, 18:36:00.000000, 7593.50, 7594.00, 7592.75, 7593.00, 62
2026-6-16, 18:37:00.000000, 7593.00, 7593.00, 7590.75, 7591.75, 196
2026-6-16, 18:38:00.000000, 7592.00, 7592.25, 7590.75, 7591.25, 73
2026-6-16, 18:39:00.000000, 7591.50, 7592.25, 7591.50, 7591.75, 45
2026-6-16, 18:40:00.000000, 7591.75, 7591.75, 7591.50, 7591.50, 43
2026-6-16, 18:41:00.000000, 7591.50, 7591.75, 7590.00, 7590.50, 344
2026-6-16, 18:42:00.000000, 7590.50, 7591.25, 7590.25, 7591.25, 55
2026-6-16, 18:43:00.000000, 7591.25, 7591.75, 7591.25, 7591.75, 36
2026-6-16, 18:44:00.000000, 7591.75, 7592.50, 7591.75, 7592.25, 45
2026-6-16, 18:45:00.000000, 7591.75, 7591.75, 7590.25, 7591.50, 64
2026-6-16, 18:46:00.000000, 7591.25, 7593.25, 7591.25, 7592.50, 64
2026-6-16, 18:47:00.000000, 7592.25, 7592.75, 7592.00, 7592.75, 53
2026-6-16, 18:48:00.000000, 7593.00, 7594.50, 7593.00, 7594.00, 103
2026-6-16, 18:49:00.000000, 7594.00, 7594.00, 7591.25, 7591.75, 74
2026-6-16, 18:50:00.000000, 7591.75, 7592.00, 7589.25, 7589.50, 334
2026-6-16, 18:51:00.000000, 7590.00, 7592.75, 7590.00, 7592.50, 111
2026-6-16, 18:52:00.000000, 7592.50, 7592.50, 7590.50, 7591.00, 108
2026-6-16, 18:53:00.000000, 7591.25, 7591.50, 7590.50, 7591.25, 42
2026-6-16, 18:54:00.000000, 7591.50, 7593.25, 7591.25, 7593.25, 61
2026-6-16, 18:55:00.000000, 7593.00, 7593.00, 7590.75, 7591.00, 129
2026-6-16, 18:56:00.000000, 7591.00, 7591.50, 7591.00, 7591.50, 30
2026-6-16, 18:57:00.000000, 7591.75, 7591.75, 7590.25, 7591.00, 42
2026-6-16, 18:58:00.000000, 7591.00, 7591.25, 7590.75, 7591.25, 47
2026-6-16, 18:59:00.000000, 7591.00, 7592.00, 7591.00, 7591.75, 97
2026-6-16, 19:00:00.000000, 7592.00, 7595.50, 7592.00, 7594.00, 398
2026-6-16, 19:01:00.000000, 7594.25, 7597.50, 7594.25, 7597.25, 353
2026-6-16, 19:02:00.000000, 7597.50, 7598.00, 7596.50, 7597.25, 143
2026-6-16, 19:03:00.000000, 7597.25, 7598.75, 7596.75, 7598.75, 217
2026-6-16, 19:04:00.000000, 7598.50, 7598.75, 7596.75, 7596.75, 177
2026-6-16, 19:05:00.000000, 7597.00, 7597.25, 7594.50, 7594.75, 223
2026-6-16, 19:06:00.000000, 7594.50, 7596.50, 7594.50, 7594.75, 158
2026-6-16, 19:07:00.000000, 7594.75, 7596.75, 7594.75, 7596.00, 194
2026-6-16, 19:08:00.000000, 7596.00, 7596.75, 7595.25, 7596.00, 112
2026-6-16, 19:09:00.000000, 7596.00, 7597.50, 7596.00, 7596.75, 74
2026-6-16, 19:10:00.000000, 7597.00, 7597.25, 7596.25, 7597.25, 73
2026-6-16, 19:11:00.000000, 7597.25, 7598.00, 7596.50, 7597.25, 100
2026-6-16, 19:12:00.000000, 7597.00, 7597.25, 7596.00, 7596.00, 165
2026-6-16, 19:13:00.000000, 7596.25, 7597.00, 7595.75, 7596.75, 281
2026-6-16, 19:14:00.000000, 7596.75, 7597.00, 7594.75, 7594.75, 113
2026-6-16, 19:15:00.000000, 7595.00, 7597.25, 7595.00, 7597.00, 130
2026-6-16, 19:16:00.000000, 7597.00, 7599.50, 7597.00, 7597.50, 298
2026-6-16, 19:17:00.000000, 7597.50, 7597.75, 7596.75, 7597.75, 324
2026-6-16, 19:18:00.000000, 7597.75, 7598.50, 7595.75, 7596.00, 192
2026-6-16, 19:19:00.000000, 7596.00, 7597.00, 7595.50, 7596.25, 118
2026-6-16, 19:20:00.000000, 7596.25, 7597.50, 7595.75, 7596.50, 101
2026-6-16, 19:21:00.000000, 7596.50, 7596.50, 7595.25, 7596.00, 103
2026-6-16, 19:22:00.000000, 7596.50, 7596.75, 7595.50, 7595.50, 64
2026-6-16, 19:23:00.000000, 7595.25, 7595.75, 7594.25, 7595.00, 108
2026-6-16, 19:24:00.000000, 7595.25, 7596.50, 7595.25, 7596.50, 69
2026-6-16, 19:25:00.000000, 7596.50, 7597.25, 7596.25, 7597.00, 101
2026-6-16, 19:26:00.000000, 7597.25, 7597.75, 7596.75, 7596.75, 97
2026-6-16, 19:27:00.000000, 7597.00, 7597.75, 7596.50, 7596.50, 101
2026-6-16, 19:28:00.000000, 7596.75, 7597.00, 7596.00, 7597.00, 78
2026-6-16, 19:29:00.000000, 7597.00, 7597.50, 7597.00, 7597.50, 40
2026-6-16, 19:30:00.000000, 7597.25, 7598.00, 7596.25, 7597.75, 75
2026-6-16, 19:31:00.000000, 7597.75, 7599.75, 7597.75, 7599.75, 259
2026-6-16, 19:32:00.000000, 7599.50, 7599.75, 7598.25, 7599.25, 143
2026-6-16, 19:33:00.000000, 7599.25, 7599.50, 7599.00, 7599.25, 57
2026-6-16, 19:34:00.000000, 7599.50, 7599.75, 7599.00, 7599.00, 70
2026-6-16, 19:35:00.000000, 7598.75, 7599.25, 7598.50, 7599.00, 61
2026-6-16, 19:36:00.000000, 7598.75, 7599.50, 7598.75, 7599.50, 57
2026-6-16, 19:37:00.000000, 7599.50, 7600.50, 7599.00, 7599.75, 218
2026-6-16, 19:38:00.000000, 7599.50, 7599.75, 7598.75, 7598.75, 95
2026-6-16, 19:39:00.000000, 7598.75, 7599.00, 7598.25, 7598.75, 47
2026-6-16, 19:40:00.000000, 7598.75, 7600.00, 7598.75, 7599.50, 85
2026-6-16, 19:41:00.000000, 7599.75, 7599.75, 7598.50, 7598.75, 62
2026-6-16, 19:42:00.000000, 7599.00, 7599.25, 7598.75, 7598.75, 41
2026-6-16, 19:43:00.000000, 7598.75, 7599.25, 7598.50, 7599.25, 54
2026-6-16, 19:44:00.000000, 7599.25, 7599.25, 7598.00, 7598.25, 55
2026-6-16, 19:45:00.000000, 7598.25, 7598.50, 7595.75, 7596.75, 147
2026-6-16, 19:46:00.000000, 7596.75, 7597.50, 7596.25, 7597.25, 87
2026-6-16, 19:47:00.000000, 7597.50, 7598.50, 7597.50, 7598.25, 78
2026-6-16, 19:48:00.000000, 7598.25, 7598.50, 7597.75, 7598.00, 58
2026-6-16, 19:49:00.000000, 7598.25, 7598.75, 7598.00, 7598.50, 31
2026-6-16, 19:50:00.000000, 7598.25, 7598.25, 7597.00, 7597.00, 178
2026-6-16, 19:51:00.000000, 7597.00, 7597.00, 7595.25, 7595.50, 213
2026-6-16, 19:52:00.000000, 7595.75, 7597.00, 7595.50, 7597.00, 59
2026-6-16, 19:53:00.000000, 7597.00, 7597.25, 7596.50, 7596.50, 39
2026-6-16, 19:54:00.000000, 7596.75, 7597.25, 7596.50, 7596.50, 73
2026-6-16, 19:55:00.000000, 7596.75, 7597.25, 7596.25, 7596.25, 31
2026-6-16, 19:56:00.000000, 7596.25, 7597.25, 7596.00, 7596.75, 35
2026-6-16, 19:57:00.000000, 7597.00, 7597.25, 7596.75, 7597.00, 64
2026-6-16, 19:58:00.000000, 7597.00, 7597.75, 7597.00, 7597.50, 50
2026-6-16, 19:59:00.000000, 7597.50, 7597.50, 7596.50, 7597.00, 74
2026-6-16, 20:00:00.000000, 7597.00, 7597.25, 7595.25, 7596.25, 210
2026-6-16, 20:01:00.000000, 7596.00, 7597.25, 7595.75, 7597.00, 147
2026-6-16, 20:02:00.000000, 7596.75, 7599.50, 7596.75, 7599.25, 136
2026-6-16, 20:03:00.000000, 7599.25, 7600.50, 7598.75, 7600.25, 232
2026-6-16, 20:04:00.000000, 7600.00, 7600.25, 7599.50, 7600.00, 159
2026-6-16, 20:05:00.000000, 7599.75, 7601.50, 7599.25, 7601.25, 283
2026-6-16, 20:06:00.000000, 7601.25, 7602.25, 7600.25, 7600.50, 286
2026-6-16, 20:07:00.000000, 7600.50, 7602.25, 7600.50, 7602.00, 216
2026-6-16, 20:08:00.000000, 7602.25, 7602.75, 7601.75, 7602.25, 123
2026-6-16, 20:09:00.000000, 7602.50, 7602.50, 7602.00, 7602.50, 109
2026-6-16, 20:10:00.000000, 7602.25, 7602.75, 7601.25, 7601.75, 138
2026-6-16, 20:11:00.000000, 7602.00, 7602.00, 7601.25, 7601.50, 64
2026-6-16, 20:12:00.000000, 7601.75, 7602.50, 7601.50, 7602.50, 97
2026-6-16, 20:13:00.000000, 7602.25, 7602.75, 7601.75, 7601.75, 95
2026-6-16, 20:14:00.000000, 7601.75, 7601.75, 7601.00, 7601.00, 79
2026-6-16, 20:15:00.000000, 7601.00, 7601.00, 7599.75, 7600.25, 169
2026-6-16, 20:16:00.000000, 7600.50, 7600.75, 7600.00, 7600.50, 103
2026-6-16, 20:17:00.000000, 7600.50, 7601.25, 7600.50, 7601.00, 91
2026-6-16, 20:18:00.000000, 7601.25, 7601.75, 7601.25, 7601.50, 148
2026-6-16, 20:19:00.000000, 7601.75, 7602.50, 7601.25, 7602.50, 112
2026-6-16, 20:20:00.000000, 7602.25, 7602.75, 7601.50, 7602.75, 155
2026-6-16, 20:21:00.000000, 7602.50, 7603.00, 7602.25, 7603.00, 143
2026-6-16, 20:22:00.000000, 7603.00, 7603.00, 7601.75, 7602.75, 92
2026-6-16, 20:23:00.000000, 7602.75, 7603.75, 7602.50, 7603.50, 202
2026-6-16, 20:24:00.000000, 7603.75, 7603.75, 7603.25, 7603.75, 127
2026-6-16, 20:25:00.000000, 7603.75, 7604.25, 7603.25, 7603.75, 136
2026-6-16, 20:26:00.000000, 7604.00, 7604.00, 7603.25, 7603.25, 114
2026-6-16, 20:27:00.000000, 7603.25, 7603.75, 7603.25, 7603.50, 38
2026-6-16, 20:28:00.000000, 7603.50, 7603.75, 7603.25, 7603.50, 90
2026-6-16, 20:29:00.000000, 7603.75, 7604.00, 7603.00, 7603.25, 72
2026-6-16, 20:30:00.000000, 7603.25, 7603.50, 7602.50, 7603.00, 106
2026-6-16, 20:31:00.000000, 7603.00, 7604.25, 7603.00, 7603.75, 104
2026-6-16, 20:32:00.000000, 7603.50, 7603.50, 7602.25, 7602.50, 150
2026-6-16, 20:33:00.000000, 7602.75, 7603.50, 7602.75, 7603.50, 64
2026-6-16, 20:34:00.000000, 7603.25, 7603.50, 7603.00, 7603.25, 98
2026-6-16, 20:35:00.000000, 7603.00, 7604.25, 7603.00, 7604.25, 121
2026-6-16, 20:36:00.000000, 7604.00, 7604.25, 7603.50, 7603.75, 185
2026-6-16, 20:37:00.000000, 7603.50, 7604.00, 7603.50, 7603.75, 77
2026-6-16, 20:38:00.000000, 7604.00, 7604.00, 7603.25, 7603.75, 56
2026-6-16, 20:39:00.000000, 7603.75, 7604.25, 7603.50, 7604.00, 44
2026-6-16, 20:40:00.000000, 7604.00, 7605.00, 7604.00, 7604.75, 157
2026-6-16, 20:41:00.000000, 7604.75, 7605.25, 7604.25, 7604.50, 174
2026-6-16, 20:42:00.000000, 7604.50, 7604.50, 7603.00, 7603.50, 202
2026-6-16, 20:43:00.000000, 7603.75, 7603.75, 7603.00, 7603.25, 123
2026-6-16, 20:44:00.000000, 7603.00, 7603.00, 7602.00, 7602.50, 158
2026-6-16, 20:45:00.000000, 7602.50, 7604.00, 7602.50, 7603.50, 101
2026-6-16, 20:46:00.000000, 7603.25, 7603.25, 7603.00, 7603.00, 57
2026-6-16, 20:47:00.000000, 7603.25, 7604.00, 7603.25, 7603.25, 91
2026-6-16, 20:48:00.000000, 7603.25, 7603.50, 7603.00, 7603.25, 87
2026-6-16, 20:49:00.000000, 7603.50, 7604.75, 7603.00, 7603.00, 410
2026-6-16, 20:50:00.000000, 7603.25, 7603.75, 7603.25, 7603.75, 67
2026-6-16, 20:51:00.000000, 7603.75, 7604.25, 7603.75, 7604.25, 49
2026-6-16, 20:52:00.000000, 7604.25, 7604.75, 7604.00, 7604.25, 49
2026-6-16, 20:53:00.000000, 7604.25, 7604.50, 7603.75, 7604.25, 111
2026-6-16, 20:54:00.000000, 7604.00, 7604.00, 7603.75, 7604.00, 50
2026-6-16, 20:55:00.000000, 7604.25, 7604.75, 7604.25, 7604.75, 198
2026-6-16, 20:56:00.000000, 7604.75, 7604.75, 7604.75, 7604.75, 44
2026-6-16, 20:57:00.000000, 7605.00, 7605.50, 7605.00, 7605.00, 146
2026-6-16, 20:58:00.000000, 7605.25, 7605.25, 7604.75, 7605.00, 52
2026-6-16, 20:59:00.000000, 7605.00, 7605.50, 7604.75, 7605.50, 128
2026-6-16, 21:00:00.000000, 7605.25, 7605.50, 7604.75, 7605.00, 69
2026-6-16, 21:01:00.000000, 7605.00, 7605.50, 7604.75, 7605.25, 31
2026-6-16, 21:02:00.000000, 7605.25, 7605.25, 7604.75, 7605.00, 46
2026-6-16, 21:03:00.000000, 7605.00, 7605.25, 7604.25, 7604.50, 189
2026-6-16, 21:04:00.000000, 7604.50, 7604.75, 7604.00, 7604.00, 153
2026-6-16, 21:05:00.000000, 7604.25, 7604.25, 7603.75, 7604.25, 88
2026-6-16, 21:06:00.000000, 7604.00, 7604.25, 7603.75, 7604.00, 54
2026-6-16, 21:07:00.000000, 7604.00, 7604.50, 7604.00, 7604.00, 67
2026-6-16, 21:08:00.000000, 7603.75, 7604.25, 7603.25, 7604.25, 281
2026-6-16, 21:09:00.000000, 7604.25, 7604.25, 7603.75, 7604.00, 283
2026-6-16, 21:10:00.000000, 7603.75, 7604.25, 7603.50, 7603.75, 101
2026-6-16, 21:11:00.000000, 7603.75, 7604.75, 7603.75, 7604.25, 56
2026-6-16, 21:12:00.000000, 7604.25, 7604.75, 7604.00, 7604.25, 28
2026-6-16, 21:13:00.000000, 7604.00, 7604.75, 7604.00, 7604.75, 38
2026-6-16, 21:14:00.000000, 7604.75, 7605.25, 7604.75, 7605.00, 148
2026-6-16, 21:15:00.000000, 7605.00, 7605.00, 7603.75, 7603.75, 166
2026-6-16, 21:16:00.000000, 7603.75, 7604.75, 7603.75, 7604.25, 344
2026-6-16, 21:17:00.000000, 7604.25, 7604.75, 7604.00, 7604.50, 164
2026-6-16, 21:18:00.000000, 7604.50, 7604.75, 7604.50, 7604.75, 31
2026-6-16, 21:19:00.000000, 7604.75, 7604.75, 7604.00, 7604.00, 128
2026-6-16, 21:20:00.000000, 7604.25, 7604.50, 7604.00, 7604.50, 42
2026-6-16, 21:21:00.000000, 7604.50, 7605.00, 7604.50, 7604.75, 63
2026-6-16, 21:22:00.000000, 7605.00, 7605.25, 7605.00, 7605.00, 53
2026-6-16, 21:23:00.000000, 7605.00, 7605.25, 7605.00, 7605.25, 50
2026-6-16, 21:24:00.000000, 7605.50, 7605.50, 7605.00, 7605.25, 97
2026-6-16, 21:25:00.000000, 7605.00, 7605.50, 7604.75, 7605.00, 80
2026-6-16, 21:26:00.000000, 7605.00, 7605.50, 7605.00, 7605.25, 65
2026-6-16, 21:27:00.000000, 7605.25, 7605.75, 7605.25, 7605.25, 226
2026-6-16, 21:28:00.000000, 7605.25, 7605.50, 7604.75, 7605.25, 100
2026-6-16, 21:29:00.000000, 7605.00, 7605.00, 7603.75, 7604.00, 148
2026-6-16, 21:30:00.000000, 7603.75, 7604.00, 7603.25, 7603.50, 87
2026-6-16, 21:31:00.000000, 7603.50, 7603.75, 7603.50, 7603.75, 213
2026-6-16, 21:32:00.000000, 7603.75, 7603.75, 7602.50, 7602.75, 96
2026-6-16, 21:33:00.000000, 7602.75, 7603.00, 7602.25, 7602.75, 79
2026-6-16, 21:34:00.000000, 7602.50, 7602.75, 7602.25, 7602.25, 116
2026-6-16, 21:35:00.000000, 7602.50, 7602.75, 7602.00, 7602.25, 128
2026-6-16, 21:36:00.000000, 7602.25, 7603.25, 7602.25, 7603.00, 49
2026-6-16, 21:37:00.000000, 7603.00, 7603.25, 7602.75, 7603.00, 36
2026-6-16, 21:38:00.000000, 7602.75, 7602.75, 7602.25, 7602.25, 58
2026-6-16, 21:39:00.000000, 7602.25, 7602.25, 7601.50, 7601.75, 73
2026-6-16, 21:40:00.000000, 7601.75, 7602.50, 7601.50, 7602.25, 56
2026-6-16, 21:41:00.000000, 7602.50, 7602.75, 7602.50, 7602.75, 44
2026-6-16, 21:42:00.000000, 7602.75, 7603.25, 7602.25, 7602.25, 43
2026-6-16, 21:43:00.000000, 7602.50, 7603.00, 7602.50, 7602.75, 31
2026-6-16, 21:44:00.000000, 7602.75, 7603.25, 7602.75, 7603.25, 37
2026-6-16, 21:45:00.000000, 7603.25, 7603.50, 7602.50, 7602.75, 71
2026-6-16, 21:46:00.000000, 7603.00, 7603.25, 7602.75, 7603.00, 72
2026-6-16, 21:47:00.000000, 7603.00, 7603.00, 7602.25, 7602.25, 54
2026-6-16, 21:48:00.000000, 7602.50, 7602.50, 7601.25, 7601.25, 100
2026-6-16, 21:49:00.000000, 7601.50, 7602.00, 7601.25, 7602.00, 43
2026-6-16, 21:50:00.000000, 7602.25, 7602.50, 7601.75, 7602.00, 36
2026-6-16, 21:51:00.000000, 7602.00, 7602.00, 7601.25, 7601.50, 67
2026-6-16, 21:52:00.000000, 7601.50, 7602.00, 7601.50, 7601.75, 28
2026-6-16, 21:53:00.000000, 7601.75, 7602.25, 7601.50, 7602.25, 74
2026-6-16, 21:54:00.000000, 7602.00, 7602.00, 7601.25, 7601.75, 48
2026-6-16, 21:55:00.000000, 7601.75, 7602.50, 7601.75, 7602.25, 59
2026-6-16, 21:56:00.000000, 7602.50, 7603.00, 7602.25, 7602.75, 48
2026-6-16, 21:57:00.000000, 7602.75, 7603.25, 7602.75, 7603.00, 38
2026-6-16, 21:58:00.000000, 7602.75, 7603.25, 7602.75, 7603.25, 48
2026-6-16, 21:59:00.000000, 7603.00, 7603.25, 7602.50, 7602.50, 39
2026-6-16, 22:00:00.000000, 7602.50, 7603.50, 7602.50, 7603.50, 56
2026-6-16, 22:01:00.000000, 7603.25, 7604.00, 7603.25, 7604.00, 58
2026-6-16, 22:02:00.000000, 7604.00, 7604.50, 7603.75, 7603.75, 195
2026-6-16, 22:03:00.000000, 7603.75, 7604.00, 7603.50, 7604.00, 25
2026-6-16, 22:04:00.000000, 7604.00, 7604.00, 7603.25, 7603.50, 58
2026-6-16, 22:05:00.000000, 7603.50, 7603.75, 7603.00, 7603.50, 48
2026-6-16, 22:06:00.000000, 7603.75, 7604.25, 7603.50, 7604.25, 50
2026-6-16, 22:07:00.000000, 7604.25, 7604.25, 7604.00, 7604.00, 27
2026-6-16, 22:08:00.000000, 7604.50, 7605.25, 7604.00, 7604.00, 178
2026-6-16, 22:09:00.000000, 7603.75, 7604.00, 7603.25, 7603.50, 56
2026-6-16, 22:10:00.000000, 7603.50, 7604.25, 7603.50, 7603.50, 53
2026-6-16, 22:11:00.000000, 7603.75, 7604.00, 7603.50, 7603.50, 44
2026-6-16, 22:12:00.000000, 7603.50, 7604.00, 7603.50, 7603.75, 54
2026-6-16, 22:13:00.000000, 7603.50, 7603.50, 7601.75, 7601.75, 136
2026-6-16, 22:14:00.000000, 7601.50, 7601.75, 7601.00, 7601.25, 72
2026-6-16, 22:15:00.000000, 7601.25, 7601.75, 7600.50, 7601.00, 74
2026-6-16, 22:16:00.000000, 7601.00, 7601.00, 7599.50, 7600.50, 171
2026-6-16, 22:17:00.000000, 7600.50, 7600.75, 7600.25, 7600.50, 46
2026-6-16, 22:18:00.000000, 7600.00, 7601.25, 7600.00, 7600.75, 50
2026-6-16, 22:19:00.000000, 7601.00, 7601.50, 7600.50, 7600.50, 61
2026-6-16, 22:20:00.000000, 7600.50, 7601.00, 7599.25, 7599.50, 65
2026-6-16, 22:21:00.000000, 7599.50, 7600.00, 7599.50, 7599.75, 31
2026-6-16, 22:22:00.000000, 7599.50, 7599.75, 7599.00, 7599.50, 73
2026-6-16, 22:23:00.000000, 7599.50, 7599.50, 7598.75, 7599.25, 101
2026-6-16, 22:24:00.000000, 7599.25, 7600.25, 7599.25, 7600.00, 68
2026-6-16, 22:25:00.000000, 7600.00, 7600.75, 7600.00, 7600.75, 47
2026-6-16, 22:26:00.000000, 7600.75, 7601.00, 7600.50, 7600.50, 19
2026-6-16, 22:27:00.000000, 7600.75, 7601.50, 7600.75, 7601.25, 38
2026-6-16, 22:28:00.000000, 7601.25, 7601.25, 7600.00, 7600.50, 55
2026-6-16, 22:29:00.000000, 7600.50, 7601.25, 7600.50, 7601.00, 37
2026-6-16, 22:30:00.000000, 7601.00, 7601.25, 7600.25, 7601.25, 100
2026-6-16, 22:31:00.000000, 7601.00, 7602.00, 7600.50, 7601.50, 89
2026-6-16, 22:32:00.000000, 7601.50, 7601.75, 7600.25, 7600.25, 63
2026-6-16, 22:33:00.000000, 7600.50, 7601.00, 7600.25, 7600.75, 22
2026-6-16, 22:34:00.000000, 7600.75, 7601.75, 7600.50, 7601.50, 30
2026-6-16, 22:35:00.000000, 7601.75, 7601.75, 7601.00, 7601.25, 36
2026-6-16, 22:36:00.000000, 7601.50, 7601.75, 7600.75, 7601.75, 39
2026-6-16, 22:37:00.000000, 7601.75, 7602.50, 7601.50, 7602.25, 54
2026-6-16, 22:38:00.000000, 7602.25, 7602.50, 7601.75, 7602.00, 64
2026-6-16, 22:39:00.000000, 7602.00, 7602.25, 7601.75, 7602.25, 46
2026-6-16, 22:40:00.000000, 7602.25, 7603.00, 7602.00, 7602.75, 72
2026-6-16, 22:41:00.000000, 7602.50, 7602.75, 7602.00, 7602.75, 72
2026-6-16, 22:42:00.000000, 7603.00, 7605.50, 7603.00, 7604.75, 317
2026-6-16, 22:43:00.000000, 7604.50, 7605.25, 7604.50, 7605.00, 58
2026-6-16, 22:44:00.000000, 7605.00, 7605.25, 7604.25, 7604.50, 58
2026-6-16, 22:45:00.000000, 7604.25, 7604.75, 7604.00, 7604.50, 33
2026-6-16, 22:46:00.000000, 7604.75, 7605.00, 7604.50, 7604.75, 26
2026-6-16, 22:47:00.000000, 7604.50, 7605.25, 7604.50, 7605.00, 48
2026-6-16, 22:48:00.000000, 7605.00, 7605.50, 7604.75, 7605.50, 111
2026-6-16, 22:49:00.000000, 7605.50, 7605.50, 7604.75, 7605.00, 46
2026-6-16, 22:50:00.000000, 7604.75, 7605.00, 7604.50, 7605.00, 78
2026-6-16, 22:51:00.000000, 7605.00, 7605.25, 7605.00, 7605.25, 66
2026-6-16, 22:52:00.000000, 7605.25, 7606.25, 7605.25, 7605.50, 103
2026-6-16, 22:53:00.000000, 7605.50, 7606.00, 7605.50, 7605.75, 83
2026-6-16, 22:54:00.000000, 7605.75, 7606.00, 7605.75, 7606.00, 95
2026-6-16, 22:55:00.000000, 7605.75, 7606.25, 7605.50, 7605.50, 70
2026-6-16, 22:56:00.000000, 7605.50, 7606.25, 7605.25, 7606.00, 45
2026-6-16, 22:57:00.000000, 7606.00, 7606.00, 7605.75, 7605.75, 47
2026-6-16, 22:58:00.000000, 7605.75, 7606.00, 7605.50, 7606.00, 36
2026-6-16, 23:09:00.000000, 7605.25, 7605.50, 7604.75, 7605.25, 64
2026-6-16, 23:10:00.000000, 7605.50, 7605.50, 7604.75, 7605.25, 88
2026-6-16, 23:11:00.000000, 7605.25, 7605.75, 7605.00, 7605.50, 68
2026-6-16, 23:12:00.000000, 7605.50, 7605.50, 7605.00, 7605.50, 56
2026-6-16, 23:13:00.000000, 7605.25, 7605.25, 7604.75, 7604.75, 58
2026-6-16, 23:14:00.000000, 7604.50, 7604.75, 7604.50, 7604.75, 47
2026-6-16, 23:15:00.000000, 7604.75, 7605.25, 7604.50, 7605.00, 40
